item_id,fuente,url,search_url,pagina_origen,scraped_at_utc,titulo,tipo_propiedad,tipo_operacion,moneda,precio,precio_texto,desde,inmobiliaria,direccion,barrio,localidad,provincia,ambientes_min,ambientes_max,banios_min,banios_max,dormitorios_min,dormitorios_max,superficie_min_m2,superficie_max_m2,tipo_superficie,imagen_principal,destacado,emprendimiento,posesion,unidades_disponibles,atributos_texto,texto_tarjeta,parse_warnings,posicion_pagina,slug,calle,altura,comuna,precio_anterior,descuento_pct,precio_m2_min,precio_m2_max,amplitud_superficie_m2,es_rango_superficie,es_rango_ambientes,monoambiente,apto_credito,balcon,terraza,pileta,parrilla,cochera_mencionada,amenities_mencionadas,estado_entrega,cantidad_atributos,completitud_pct,imagen_id,imagen_extension
MLA2577594738,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2577594738-departamento-alquiler-temporario-hospital-italiano-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,39,2026-09-03T17:30:47.074073+00:00,Departamento Alquiler Temporario- Hospital Italiano,departamento,alquiler temporal,ARS,43000.0,$ 43.000,0,,"Teniente Juan Domingo Peron 4100, Almagro, Capital Federal",Almagro,Capital Federal,Capital Federal,,,1,1,,,26.0,26.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_725005-MLA70893641659_082023-E.webp,0,0,,,1 baño | 26 m² cubiertos,"Departamento en alquiler temporal Departamento Alquiler Temporario- Hospital Italiano $ 43.000 1 baño 26 m² cubiertos Teniente Juan Domingo Peron 4100, Almagro, Capital Federal",,2,MLA-2577594738-departamento-alquiler-temporario-hospital-italiano-_JM,Teniente Juan Domingo Peron,4100,5,,,1653.85,1653.85,0.0,0,,0,0,0,0,0,0,0,0,,2,71.4,D_NQ_NP_2X_725005-MLA70893641659_082023-E,webp
MLA1889500701,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1889500701-departamento-monoambiente-con-balcon-en-palermo-soho-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,39,2026-09-03T17:30:47.074878+00:00,Departamento Monoambiente Con Balcón En Palermo Soho,departamento,alquiler temporal,USD,500.0,US$ 500,0,,"Costa Rica Al 4200, Palermo Soho, Capital Federal",Palermo Soho,Capital Federal,Capital Federal,1,1,1,1,,,38.0,38.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_969409-MLA113201431886_072026-E.webp,0,0,,,1 amb. | 1 baño | 38 m² cubiertos,"Departamento en alquiler temporal Departamento Monoambiente Con Balcón En Palermo Soho US$ 500 1 amb. 1 baño 38 m² cubiertos Costa Rica Al 4200, Palermo Soho, Capital Federal",,3,MLA-1889500701-departamento-monoambiente-con-balcon-en-palermo-soho-_JM,Costa Rica Al,4200,14,,,13.16,13.16,0.0,0,0,1,0,1,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_969409-MLA113201431886_072026-E,webp
MLA1957508381,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1957508381-departamento-loft-en-alq-temporario-en-recoleta-capital-federal-buenos-aires-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,39,2026-09-03T17:30:47.075903+00:00,"Departamento Loft En Alq. Temporario En Recoleta, Capital Federal, Buenos Aires",departamento,alquiler temporal,ARS,500.0,$ 500,0,,"Pje. Francisco De Vittoria 2300, Recoleta, Capital Federal",Recoleta,Capital Federal,Capital Federal,1,1,1,1,,,30.0,30.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_951148-MLA115738264941_082026-E.webp,0,0,,,1 amb. | 1 baño | 30 m² cubiertos,"Departamento en alquiler temporal Departamento Loft En Alq. Temporario En Recoleta, Capital Federal, Buenos Aires $ 500 1 amb. 1 baño 30 m² cubiertos Pje. Francisco De Vittoria 2300, Recoleta, Capital Federal",,4,MLA-1957508381-departamento-loft-en-alq-temporario-en-recoleta-capital-federal-buenos-aires-_JM,Pje. Francisco De Vittoria,2300,2,,,16.67,16.67,0.0,0,0,1,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_951148-MLA115738264941_082026-E,webp
MLA1916945881,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1916945881-residencia-estudiantil-habitaciones-individuales-san-telmo-buenos-aires-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,39,2026-09-03T17:30:47.076681+00:00,Residencia Estudiantil Habitaciones Individuales San Telmo Buenos Aires,departamento,alquiler temporal,USD,300.0,US$ 300,0,,"Residencia Estudiantil Habitaciones Individuales SAN Telmo Buenos Aires, San Telmo, Capital Federal",San Telmo,Capital Federal,Capital Federal,,,,,,,170.0,170.0,total,https://http2.mlstatic.com/D_NQ_NP_2X_961576-MLA115015352187_072026-E.webp,0,0,,,170 m² totales,"Departamento en alquiler temporal Residencia Estudiantil Habitaciones Individuales San Telmo Buenos Aires US$ 300 170 m² totales Residencia Estudiantil Habitaciones Individuales SAN Telmo Buenos Aires, San Telmo, Capital Federal",,5,MLA-1916945881-residencia-estudiantil-habitaciones-individuales-san-telmo-buenos-aires-_JM,Residencia Estudiantil Habitaciones Individuales SAN Telmo Buenos Aires,,1,,,1.76,1.76,0.0,0,,0,0,0,0,0,0,0,0,,1,57.1,D_NQ_NP_2X_961576-MLA115015352187_072026-E,webp
MLA3557615686,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3557615686-departamento-en-alquiler-temporal-en-villa-crespo-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,39,2026-09-03T17:30:47.077408+00:00,Departamento En Alquiler Temporal En Villa Crespo,departamento,alquiler temporal,USD,450.0,US$ 450,0,,"JULIAN ALVAREZ Al 900, Villa Crespo, Capital Federal",Villa Crespo,Capital Federal,Capital Federal,1,1,1,1,,,30.0,30.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_858938-MLA112907059094_072026-E.webp,0,0,,,1 amb. | 1 baño | 30 m² cubiertos,"Departamento en alquiler temporal Departamento En Alquiler Temporal En Villa Crespo US$ 450 1 amb. 1 baño 30 m² cubiertos JULIAN ALVAREZ Al 900, Villa Crespo, Capital Federal",,6,MLA-3557615686-departamento-en-alquiler-temporal-en-villa-crespo-_JM,JULIAN ALVAREZ Al,900,15,,,15.0,15.0,0.0,0,0,1,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_858938-MLA112907059094_072026-E,webp
MLA3656357260,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3656357260-departamento-2-ambientes-en-alquiler-av-del-libertador-774-recoleta-buenos-aires-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,39,2026-09-03T17:30:47.078088+00:00,"Departamento 2 Ambientes En Alquiler Av Del Libertador 774, Recoleta, Buenos Aires.",departamento,alquiler temporal,ARS,680000.0,$ 680.000,0,,"Departamento 2 Ambientes EN Alquiler AV DEL Libertador 774, Recoleta, Buenos Aires., Recoleta, Capital Federal",Recoleta,Capital Federal,Capital Federal,2,2,1,1,,,40.0,40.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_692690-MLA115015314431_072026-E.webp,0,0,,,2 ambs. | 1 baño | 40 m² cubiertos,"Departamento en alquiler temporal Departamento 2 Ambientes En Alquiler Av Del Libertador 774, Recoleta, Buenos Aires. $ 680.000 2 ambs. 1 baño 40 m² cubiertos Departamento 2 Ambientes EN Alquiler AV DEL Libertador 774, Recoleta, Buenos Aires., Recoleta, Capital Federal",,7,MLA-3656357260-departamento-2-ambientes-en-alquiler-av-del-libertador-774-recoleta-buenos-aires-_JM,Departamento 2 Ambientes EN Alquiler AV DEL Libertador,774,2,,,17000.0,17000.0,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_692690-MLA115015314431_072026-E,webp
MLA1916934049,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1916934049-habitaciones-en-alquiler-compartidas-e-individuales-en-residencia-estudiantil-san-telmo-buenos-aires-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,39,2026-09-03T17:30:47.078799+00:00,Habitaciones En Alquiler Compartidas E Individuales En Residencia Estudiantil San Telmo Buenos Aires,departamento,alquiler temporal,USD,250.0,US$ 250,0,,"Habitaciones EN Alquiler Compartidas E Individuales EN Residencia Estudiantil SAN Telmo Buenos Aires, San Telmo, Capital Federal",San Telmo,Capital Federal,Capital Federal,8,8,5,5,,,220.0,220.0,total,https://http2.mlstatic.com/D_NQ_NP_2X_837530-MLA115519629761_082026-E.webp,0,0,,,8 ambs. | 5 baños | 220 m² totales,"Departamento en alquiler temporal Habitaciones En Alquiler Compartidas E Individuales En Residencia Estudiantil San Telmo Buenos Aires US$ 250 8 ambs. 5 baños 220 m² totales Habitaciones EN Alquiler Compartidas E Individuales EN Residencia Estudiantil SAN Telmo Buenos Aires, San Telmo, Capital Federal",,8,MLA-1916934049-habitaciones-en-alquiler-compartidas-e-individuales-en-residencia-estudiantil-san-telmo-buenos-aires-_JM,Habitaciones EN Alquiler Compartidas E Individuales EN Residencia Estudiantil SAN Telmo Buenos Aires,,1,,,1.14,1.14,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_837530-MLA115519629761_082026-E,webp
MLA2789728520,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2789728520-departamento-en-barrio-norte-monoambiente-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,39,2026-09-03T17:30:47.079507+00:00,Departamento En Barrio Norte - Monoambiente,departamento,alquiler temporal,USD,600.0,US$ 600,0,Situar,"Paraguay Al 2900, Barrio Norte, Capital Federal",Barrio Norte,Capital Federal,Capital Federal,,,,,,,38.0,38.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_965587-MLA104492143318_012026-E.webp,0,0,,,38 m² cubiertos,"Departamento en alquiler temporal Departamento En Barrio Norte - Monoambiente Situar US$ 600 38 m² cubiertos Paraguay Al 2900, Barrio Norte, Capital Federal",,9,MLA-2789728520-departamento-en-barrio-norte-monoambiente-_JM,Paraguay Al,2900,,,,15.79,15.79,0.0,0,,1,0,0,0,0,0,0,0,,1,71.4,D_NQ_NP_2X_965587-MLA104492143318_012026-E,webp
MLA1609409301,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1609409301-departamento-alquiler-temporario-2-ambientes-palermo-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,39,2026-09-03T17:30:47.080176+00:00,Departamento Alquiler Temporario- 2 Ambientes- Palermo,departamento,alquiler temporal,ARS,70000.0,$ 70.000,0,,"Guemes 3657, Palermo, Capital Federal",Palermo,Capital Federal,Capital Federal,2,2,1,1,,,45.0,45.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_701398-MLA70459628065_072023-E.webp,0,0,,,2 ambs. | 1 baño | 45 m² cubiertos,"Departamento en alquiler temporal Departamento Alquiler Temporario- 2 Ambientes- Palermo $ 70.000 2 ambs. 1 baño 45 m² cubiertos Guemes 3657, Palermo, Capital Federal",,10,MLA-1609409301-departamento-alquiler-temporario-2-ambientes-palermo-_JM,Guemes,3657,14,,,1555.56,1555.56,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_701398-MLA70459628065_072023-E,webp
MLA1890348045,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1890348045-belgrano-olazabal-2900-1-amb-40m2-780000-luz-gas-10-10-26-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,39,2026-09-03T17:30:47.081399+00:00,"Belgrano, Olazabal 2900, 1 Amb, 40m2, $ 780,000 + Luz + Gas. 10-10-26",departamento,alquiler temporal,ARS,780000.0,$ 780.000,0,,"Olazabal 2900, Belgrano, Capital Federal",Belgrano,Capital Federal,Capital Federal,1,1,1,1,,,40.0,40.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_703256-MLA113213153516_072026-E.webp,0,0,,,1 amb. | 1 baño | 40 m² cubiertos,"Departamento en alquiler temporal Belgrano, Olazabal 2900, 1 Amb, 40m2, $ 780,000 + Luz + Gas. 10-10-26 $ 780.000 1 amb. 1 baño 40 m² cubiertos Olazabal 2900, Belgrano, Capital Federal",,11,MLA-1890348045-belgrano-olazabal-2900-1-amb-40m2-780000-luz-gas-10-10-26-_JM,Olazabal,2900,13,,,19500.0,19500.0,0.0,0,0,1,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_703256-MLA113213153516_072026-E,webp
MLA3567503798,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3567503798-nunez-moderno-y-luminoso-2-amb-con-2-balcones-ciudad-de-la-paz-3100-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,39,2026-09-03T17:30:47.082369+00:00,Nuñez - Moderno Y Luminoso 2 Amb Con 2 Balcones - Ciudad De La Paz 3100,departamento,alquiler temporal,USD,700.0,US$ 700,0,,"Ciudad De La Paz Al 3100, Núñez, Capital Federal",Núñez,Capital Federal,Capital Federal,2,2,1,1,,,48.0,48.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_930780-MLA114213099879_072026-E.webp,0,0,,,2 ambs. | 1 baño | 48 m² cubiertos,"Departamento en alquiler temporal Nuñez - Moderno Y Luminoso 2 Amb Con 2 Balcones - Ciudad De La Paz 3100 US$ 700 2 ambs. 1 baño 48 m² cubiertos Ciudad De La Paz Al 3100, Núñez, Capital Federal",,12,MLA-3567503798-nunez-moderno-y-luminoso-2-amb-con-2-balcones-ciudad-de-la-paz-3100-_JM,Ciudad De La Paz Al,3100,13,,,14.58,14.58,0.0,0,0,0,0,1,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_930780-MLA114213099879_072026-E,webp
MLA3304433062,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3304433062-departamento-temporario-2-ambientes-almagro-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,39,2026-09-03T17:30:47.083124+00:00,Departamento Temporario- 2 Ambientes- Almagro,departamento,alquiler temporal,ARS,49000.0,$ 49.000,0,,"Teniente Juan Domingo Peron 4100, Almagro, Capital Federal",Almagro,Capital Federal,Capital Federal,2,2,1,1,,,51.0,51.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_895466-MLA110593140782_052026-E.webp,0,0,,,2 ambs. | 1 baño | 51 m² cubiertos,"Departamento en alquiler temporal Departamento Temporario- 2 Ambientes- Almagro $ 49.000 2 ambs. 1 baño 51 m² cubiertos Teniente Juan Domingo Peron 4100, Almagro, Capital Federal",,13,MLA-3304433062-departamento-temporario-2-ambientes-almagro-_JM,Teniente Juan Domingo Peron,4100,5,,,960.78,960.78,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_895466-MLA110593140782_052026-E,webp
MLA1747133651,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1747133651-departamento-en-alquiler-temporario-amoblado-italiano-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,39,2026-09-03T17:30:47.083814+00:00,Departamento En Alquiler Temporario - Amoblado- Italiano,departamento,alquiler temporal,ARS,42000.0,$ 42.000,0,,"Juan Domingo Peron 4100, Almagro, Capital Federal",Almagro,Capital Federal,Capital Federal,,,1,1,,,30.0,30.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_723774-MLA109516786378_042026-E.webp,0,0,,,1 baño | 30 m² cubiertos,"Departamento en alquiler temporal Departamento En Alquiler Temporario - Amoblado- Italiano $ 42.000 1 baño 30 m² cubiertos Juan Domingo Peron 4100, Almagro, Capital Federal",,14,MLA-1747133651-departamento-en-alquiler-temporario-amoblado-italiano-_JM,Juan Domingo Peron,4100,5,,,1400.0,1400.0,0.0,0,,0,0,0,0,0,0,0,0,,2,71.4,D_NQ_NP_2X_723774-MLA109516786378_042026-E,webp
MLA2866387350,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2866387350-alquiler-temporario-monoambiente-en-monserrat-caba-totalmente-equipado-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,39,2026-09-03T17:30:47.084497+00:00,"Alquiler Temporario Monoambiente En Monserrat, Caba - Totalmente Equipado",departamento,alquiler temporal,USD,550.0,US$ 550,0,,"Chile 1200, Monserrat, Capital Federal",Monserrat,Capital Federal,Capital Federal,1,1,1,1,,,31.0,31.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_643534-MLA106724797364_022026-E.webp,0,0,,,1 amb. | 1 baño | 31 m² cubiertos,"Departamento en alquiler temporal Alquiler Temporario Monoambiente En Monserrat, Caba - Totalmente Equipado US$ 550 1 amb. 1 baño 31 m² cubiertos Chile 1200, Monserrat, Capital Federal",,15,MLA-2866387350-alquiler-temporario-monoambiente-en-monserrat-caba-totalmente-equipado-_JM,Chile,1200,1,,,17.74,17.74,0.0,0,0,1,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_643534-MLA106724797364_022026-E,webp
MLA2579003236,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2579003236-departamento-temporal-paseo-de-la-cisterna-san-telmo-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,39,2026-09-03T17:30:47.088624+00:00,Departamento Temporal--paseo De La Cisterna- San Telmo,departamento,alquiler temporal,ARS,50000.0,$ 50.000,0,,"Moreno 500, San Nicolás, Capital Federal",San Nicolás,Capital Federal,Capital Federal,,,1,1,,,30.0,30.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_715807-MLA70893508355_082023-E.webp,0,0,,,1 baño | 30 m² cubiertos,"Departamento en alquiler temporal Departamento Temporal--paseo De La Cisterna- San Telmo $ 50.000 1 baño 30 m² cubiertos Moreno 500, San Nicolás, Capital Federal",,16,MLA-2579003236-departamento-temporal-paseo-de-la-cisterna-san-telmo-_JM,Moreno,500,1,,,1666.67,1666.67,0.0,0,,0,0,0,0,0,0,0,0,,2,71.4,D_NQ_NP_2X_715807-MLA70893508355_082023-E,webp
MLA2783346424,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2783346424-departamento-monoambiente-temporario-hospital-italiano-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,39,2026-09-03T17:30:47.089305+00:00,Departamento Monoambiente Temporario - Hospital Italiano,departamento,alquiler temporal,ARS,43000.0,$ 43.000,0,,"Teniente Juan Domingo Peron 4100, Almagro, Capital Federal",Almagro,Capital Federal,Capital Federal,,,1,1,,,26.0,26.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_782734-MLA81851775931_012025-E.webp,0,0,,,1 baño | 26 m² cubiertos,"Departamento en alquiler temporal Departamento Monoambiente Temporario - Hospital Italiano $ 43.000 1 baño 26 m² cubiertos Teniente Juan Domingo Peron 4100, Almagro, Capital Federal",,17,MLA-2783346424-departamento-monoambiente-temporario-hospital-italiano-_JM,Teniente Juan Domingo Peron,4100,5,,,1653.85,1653.85,0.0,0,,1,0,0,0,0,0,0,0,,2,71.4,D_NQ_NP_2X_782734-MLA81851775931_012025-E,webp
MLA1880702527,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1880702527-belgrano-vidal-2500-25m2-monoambiente-con-balcon-550000-disponible-15-9-26-alq-min-6-meses-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,39,2026-09-03T17:30:47.089991+00:00,"Belgrano, Vidal 2500, 25m2, Monoambiente Con Balcón, $550.000 Disponible 15-9-26 (alq Min 6 Meses)",departamento,alquiler temporal,ARS,550000.0,$ 550.000,0,,"Vidal 2500 1°, Belgrano, Capital Federal",Belgrano,Capital Federal,Capital Federal,1,1,1,1,,,20.0,20.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_771784-MLA113042320422_072026-E.webp,0,0,,,1 amb. | 1 baño | 20 m² cubiertos,"Departamento en alquiler temporal Belgrano, Vidal 2500, 25m2, Monoambiente Con Balcón, $550.000 Disponible 15-9-26 (alq Min 6 Meses) $ 550.000 1 amb. 1 baño 20 m² cubiertos Vidal 2500 1°, Belgrano, Capital Federal",,18,MLA-1880702527-belgrano-vidal-2500-25m2-monoambiente-con-balcon-550000-disponible-15-9-26-alq-min-6-meses-_JM,Vidal 2500 1°,,13,,,27500.0,27500.0,0.0,0,0,1,0,1,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_771784-MLA113042320422_072026-E,webp
MLA1481090357,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1481090357-alquiler-por-dia-a-metros-de-palermo-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,39,2026-09-03T17:30:47.090827+00:00,Alquiler Por Día A Metros De Palermo,departamento,alquiler temporal,USD,45.0,US$ 45,0,,"Vera 256, Villa Crespo, Capital Federal",Villa Crespo,Capital Federal,Capital Federal,1,1,1,1,,,40.0,40.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_928184-MLA82656713856_032025-E.webp,0,0,,,1 amb. | 1 baño | 40 m² cubiertos,"Departamento en alquiler temporal Alquiler Por Día A Metros De Palermo US$ 45 1 amb. 1 baño 40 m² cubiertos Vera 256, Villa Crespo, Capital Federal",,19,MLA-1481090357-alquiler-por-dia-a-metros-de-palermo-_JM,Vera,256,15,,,1.12,1.12,0.0,0,0,1,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_928184-MLA82656713856_032025-E,webp
MLA1558311667,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1558311667-excelente-monoambiente-con-amenities-en-belgrano-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,39,2026-09-03T17:30:47.091478+00:00,Excelente Monoambiente Con Amenities En Belgrano,departamento,alquiler temporal,USD,600.0,US$ 600,0,,"José Hernández Al 2700, Belgrano, Capital Federal",Belgrano,Capital Federal,Capital Federal,1,1,1,1,,,30.0,30.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_850046-MLA95237223655_102025-E.webp,0,0,,,1 amb. | 1 baño | 30 m² cubiertos,"Departamento en alquiler temporal Excelente Monoambiente Con Amenities En Belgrano US$ 600 1 amb. 1 baño 30 m² cubiertos José Hernández Al 2700, Belgrano, Capital Federal",,20,MLA-1558311667-excelente-monoambiente-con-amenities-en-belgrano-_JM,José Hernández Al,2700,13,,,20.0,20.0,0.0,0,0,1,0,0,0,0,0,0,1,,3,85.7,D_NQ_NP_2X_850046-MLA95237223655_102025-E,webp
MLA1672598999,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1672598999-departamento-en-alquiler-temporario-palermo-2-ambientes-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,39,2026-09-03T17:30:47.092144+00:00,Departamento En Alquiler Temporario- Palermo- 2 Ambientes,departamento,alquiler temporal,ARS,70000.0,$ 70.000,0,,"Guemes 3600, Palermo, Capital Federal",Palermo,Capital Federal,Capital Federal,2,2,1,1,,,45.0,45.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_868364-MLA71501387044_092023-E.webp,0,0,,,2 ambs. | 1 baño | 45 m² cubiertos,"Departamento en alquiler temporal Departamento En Alquiler Temporario- Palermo- 2 Ambientes $ 70.000 2 ambs. 1 baño 45 m² cubiertos Guemes 3600, Palermo, Capital Federal",,21,MLA-1672598999-departamento-en-alquiler-temporario-palermo-2-ambientes-_JM,Guemes,3600,14,,,1555.56,1555.56,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_868364-MLA71501387044_092023-E,webp
MLA2577581734,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2577581734-departamento-en-alquiler-temporario-monoambiente-italiano-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,39,2026-09-03T17:30:47.092783+00:00,Departamento En Alquiler Temporario - Monoambiente- Italiano,departamento,alquiler temporal,ARS,49000.0,$ 49.000,0,,"Teniente Juan Domingo Peron 4100, Almagro, Capital Federal",Almagro,Capital Federal,Capital Federal,,,1,1,,,54.0,54.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_777248-MLA70790232180_082023-E.webp,0,0,,,1 baño | 54 m² cubiertos,"Departamento en alquiler temporal Departamento En Alquiler Temporario - Monoambiente- Italiano $ 49.000 1 baño 54 m² cubiertos Teniente Juan Domingo Peron 4100, Almagro, Capital Federal",,22,MLA-2577581734-departamento-en-alquiler-temporario-monoambiente-italiano-_JM,Teniente Juan Domingo Peron,4100,5,,,907.41,907.41,0.0,0,,1,0,0,0,0,0,0,0,,2,71.4,D_NQ_NP_2X_777248-MLA70790232180_082023-E,webp
MLA2577685064,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2577685064-departamento-en-alquiler-temporario-hospital-italiano-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,39,2026-09-03T17:30:47.093409+00:00,Departamento En Alquiler Temporario-hospital Italiano,departamento,alquiler temporal,ARS,45000.0,$ 45.000,0,,"Teniente Juan Domingo Peron 4100, Almagro, Capital Federal",Almagro,Capital Federal,Capital Federal,,,1,1,,,37.0,37.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_698449-MLA70860122684_082023-E.webp,0,0,,,1 baño | 37 m² cubiertos,"Departamento en alquiler temporal Departamento En Alquiler Temporario-hospital Italiano $ 45.000 1 baño 37 m² cubiertos Teniente Juan Domingo Peron 4100, Almagro, Capital Federal",,23,MLA-2577685064-departamento-en-alquiler-temporario-hospital-italiano-_JM,Teniente Juan Domingo Peron,4100,5,,,1216.22,1216.22,0.0,0,,0,0,0,0,0,0,0,0,,2,71.4,D_NQ_NP_2X_698449-MLA70860122684_082023-E,webp
MLA1805510561,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1805510561-alquiler-temporario-2-ambientes-palermo-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,39,2026-09-03T17:30:47.094083+00:00,Alquiler Temporario - 2 Ambientes - Palermo,departamento,alquiler temporal,ARS,50000.0,$ 50.000,0,,"República Dominicana 3300, Palermo, Capital Federal",Palermo,Capital Federal,Capital Federal,2,2,1,1,,,32.0,32.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_842437-MLA111292113112_052026-E.webp,0,0,,,2 ambs. | 1 baño | 32 m² cubiertos,"Departamento en alquiler temporal Alquiler Temporario - 2 Ambientes - Palermo $ 50.000 2 ambs. 1 baño 32 m² cubiertos República Dominicana 3300, Palermo, Capital Federal",,24,MLA-1805510561-alquiler-temporario-2-ambientes-palermo-_JM,República Dominicana,3300,14,,,1562.5,1562.5,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_842437-MLA111292113112_052026-E,webp
